,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Aphanizomenon,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Aphanocapsa,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Monoraphidium,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Pseudanabaenaceae_Pseudanabaena,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Scenedesmus,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Synechococcus,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_Aulacoseiraceae_Aulacoseira,Plantae_Charophyta_Conjugatophyceae_Desmidiales_Closteriaceae_Closterium,Chromista_Cryptophyta_Cryptophyceae_Cryptomonadales_Cryptomonadaceae_Cryptomonas,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Cylindrospermopsis,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Leptolyngbyaceae_Planktolyngbya,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Hydrodictyaceae_Tetraedron,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Chlamydomonas,Chromista_Haptophyta_Coccolithophyceae_Prymnesiales_Chrysochromulinaceae_Chrysochromulina,Chromista_Bacillariophyta_Mediophyceae_Stephanodiscales_Stephanodiscaceae_Cyclotella,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Merismopedia,Chromista_Ochrophyta_Bacillariophyceae_Naviculales_Naviculaceae_Navicula,Chromista_Ochrophyta_Bacillariophyceae_Bacillariales_Bacillariaceae_Nitzschia,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Oocystis,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Coelosphaeriaceae_Snowella,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Dolichospermum,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Selenastrum,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Actinastrum,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Chroococcaceae_Chroococcus,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Desmodesmus,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Dictyosphaerium,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Coelastrum,Plantae_Chlorophyta_Trebouxiophyceae_Trebouxiophyceae ordo incertae sedis_Trebouxiophyceae incertae sedis_Crucigenia,Chromista_Cryptophyta_Cryptophyceae_Cryptomonadales_Hemiselmidaceae_Komma,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Raphidiopsis,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Ankistrodesmus,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Elaktothrix,Eubacteria_Cyanobacteria_Cyanophyceae_Oscillatoriales_Microcoleaceae_Planktothrix,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Schroederiaceae_Schroederia,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Neochloridaceae_Golenkinia,Protozoa_Euglenozoa_Euglenophyceae_Euglenales _Euglenaceae_Trachelomonas,Chromista_Bacillariophyta_Coscinodiscophyceae_Melosirales_Melosiraceae_Melosira,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Cyanogranis,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Aphanothecaceae_Aphanothece,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Radiococcaceae_Gloeocystis,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Kirchneriella,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Microcystaceae_Microcystis,Chromista_Bacillariophyta_Coscinodiscophyceae_Rhizosoleniales_Rhizosoleniaceae_Urosolenia,Chromista_Bacillariophyta_Bacillariophyceae_Tabellariales_Tabellariaceae_Asterionella,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Anabaenopsis,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Eudorina,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Lagerheimia,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Cosmarium,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Treubariaceae_Treubaria,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Micractinium,Chromista_Bacillariophyta_Bacillariophyceae_Cocconeidales_Cocconeidaceae_Cocconeis,Chromista_Ochrophyta_Bacillariophyceae_Thalassiosirales_Stephanodiscaceae_Stephanodiscus,Chromista_Ochrophyta_Xanthophyceae_Tribonematales_Tribonemataceae_Tribonema,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Sphaerocystidaceae_Sphaerocystis,Chromista_Bacillariophyta_Bacillariophyceae_Licmophorales_Ulnariaceae_Ulnaria,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Staurastrum,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Gomphosphaeriaceae_Gomphosphaeria,Chromista_Bacillariophyta_Bacillariophyceae_Rhabdonematales_Tabellariaceae_Tabellaria,Chromista_Miozoa_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gymnodinium,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Cuspidothrix,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Cyanodictyon,Protozoa_Euglenozoa_Euglenophyceae_Euglenida_Phacidae_Phacus,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Carteria,Protozoa_Euglenozoa_Euglenophyceae_Euglenales _Euglenaceae_Euglena,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Hydrodictyaceae_Pediastrum,Chromista_Ochrophyta_Synurophyceae_Synurales_Mallomonadaceae_Mallomonas,Chromista_Bacillariophyta_Bacillariophyceae_Fragilariales_Fragilariaceae_Fragilaria,Chromista_Ochrophyta_Chrysophyceae_Chromulinales_Dinobryaceae_Dinobryon,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Pandorina,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Quadrigula,Chromista_Bacillariophyta_Bacillariophyceae_Naviculales_Pinnulariaceae_Pinnularia,Chromista_Miozoa_Dinophyceae_Gonyaulacales_Gonyaulacales_Ceratium,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Chlorella,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Synechocystis,Plantae_Chlorophyta_Ulvophyceae_Ulotrichales_Ulotrichaceae_Ulothrix,Plantae_Chlorophyta_Chlorophyceae_NA_NA_Unknown3,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_NA_Unknown5,Plantae_Chlorophyta_Chlorophyceae_NA_NA_Unknown6,Chromista_Bacillariophyta_Bacillariophyceae_Tabellariales_Tabellariaceae_Diatoma,Chromista_Bacillariophyta_Bacillariophyceae_Fragilariales_Fragilariaceae_Synedra,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlorococcaceae_Chlorococcum,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Micrastarias,Chromista_Ochrophyta_Chrysophyceae_Chromulinales_Chromulinaceae_Ochromonas,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Chroococcaceae_Unknown7,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_NA_Unknown8,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_NA_Unknown9,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Goniaceae_Gonium,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_NA_Unknown10,Chromista_Cryptophyta_Cryptophyceae_NA_NA_Unknown11,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_NA_Unknown12,Protozoa_Euglenozoa_Euglenophyceae_Euglenales_Euglenaceae_Unknown13,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Microcystaceae_Gloeocapsa,Chromista_Miozoa_Dinophyceae_NA_NA_Unknown14,Chromista_Bacillariophyta_Bacillariophyceae_NA_NA_Unknown15,Plantae_Chlorophyta_Trebouxiophyceae_NA_NA_Unknown16,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Planctonema,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Unknown18,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_NA_Unknown19,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_NA_Unknown20,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Phacotaceae_Dysmorphococcus,Plantae_Charophyta_Zygnematophyceae_Zygnematales_Zygnemataceae_Mougeotia,Chromista_Bacillariophyta_Coscinodiscophyceae_Thalassiosirales_Skeletonemaceae_Skeletonoma,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Tetrasporaceae_Paulschulzia,Chromista_Miozoa_Dinophyceae_Peridiniales_Peridiniaceae_Perdinium,Plantae_Charophyta_Zygnematophyceae_Desmidiales_Desmidiaceae_Arthrodesmus,Chromista_Miozoa_Dinophyceae_Peridiniales_Peridiniales incertae sedis_Glenodinium
Arcadia,0.833686441,0.440810328,0.014547315,0.550824146,0.013920876,1.344211716,0,0,0.093965911,0.972768517,0.046445523,0,0.015034546,0.0369489,1.405726843,0.155223267,0,0.027041301,0.009326987,0.01287681,0.004758112,0,0,0.013155228,0,0,0,0,0.048157529,0.113299762,0,0,0,0,0,0,0,0,0,0,0.00556835,0.069604378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birch,0.012049645,0.259142795,0.005768124,1.588466197,0.011480926,0.777943012,0.101483183,0.001503455,0.526752014,0.427611971,0.193039394,0.009970093,0.032627052,0.029436957,0.017084711,0.045436691,0,0,0,0,0,0,0,0,0,0,0,0,0.014318615,0,0.213764115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208813135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bluestem,0,0.20405651,0.000339321,0.009387204,0.014918206,0.933691405,0,0,0.046893707,0,0.172520492,0.002392822,0,0,0.001492144,0.026998868,0,0.001095174,0.004989242,8.70055E-05,0.000543784,0,0,0,0,0,0,0.024900332,0.00334101,0,0,0,0,0,0,0,0.007830493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002349148,0,0,0,0,0,0,0,0.002816161,0,0,0,0.029340874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broken Bow,0.211324733,0.139152885,0.000747694,0.000503389,0.010280031,0.883644487,0,0,0,0,0.008432838,0.023203125,0.003818297,0.003176346,0.045450875,0.017319475,0.000626439,0.02070692,0.000149152,2.98304E-05,0,0,0,0,0,0,0,0,0.005011515,0,0,0,0,0.002088131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown,0,0.400416587,1.346763938,0,0,1.724558316,0,0,0.333564888,0.002818977,0.012002579,0,0.016705051,0.002088131,0,0.008474037,0,0,0.025057576,0,0.579108427,0,0,0,0,1.50679558,0,0,0.11080147,0,0,0,0,0,0,0.026728081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080184244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,0.321945108,0.133754756,0.010844859,0.054119331,0.044956944,0.310611868,0,0,0,0.006040666,0.045598412,0,0.057990391,0.001006778,0.008054221,0.06121637,0,0.004116602,0.006324055,0.000372881,0.14806899,0.000894913,0,0.008233204,0,0,0,0.001367327,0.007636595,0.027868164,0,0,0,0.020508433,0,0.024162663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003579654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Blackwell,0.072221235,0.368379833,0.050837967,0.176028195,0.21382465,0.950846471,0.088405827,0.004176263,0.127898045,1.434427212,0.099709878,0,0.008673776,0,0.033881939,0.049656175,0.080184244,0,0,0,0,0.003118276,0,0,0,0,0,0.081675,0,0.006264394,0.007350222,0,0,0.001285004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038550117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079382401,0,0,0,0,0.018041455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickasha,0,0.23978591,0.002668956,2.974751117,0.031082125,0.85337111,0,0,0.025057576,1.045778692,0.880084981,0.06414292,0.224143613,0.007593205,0.312934322,0.813322936,0,0.322625036,0.058467678,0.000312595,0,0,0,0.089220158,0.008352525,0.00117918,0,0.06818169,0.063208964,0.305594825,0,0,0,0,0.015128438,0,0,0,0,0,0,0,0,0,0,0.035593148,0,0.00530631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550284,0.011959298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claremore,0.04755928,0.23258303,0.018854901,0.070836538,0.014060084,0.445603967,0.035080607,0,0.199207731,0.044210335,0.006773376,0.059554688,0.043809744,0,0.110250863,0.407045654,0,0.019054198,0.04024466,0,0.109322377,0,0,0,0,0,0,0.008507813,0.00668202,0.012830327,0.007291059,0,0,0.004480782,0,0,0.093673314,0,0,0,0,0,0,0,0,0,0,0,0,0.003897845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clear Creek,0.007673883,0.09755726,0.011442612,0.072015901,0.001063049,0.269304432,0.310221276,0.003853552,0.111055368,0.600717019,0.022510322,0,0.010098963,0.004449144,0.078588435,0.039348633,0,0.016344374,0.011693536,0.000851657,0,0,0,0,0.008770152,0,0,0.004060547,0.051005504,0.011062351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,0,0.232432748,0.012629696,0.048527814,0,0.887123027,0,0.004555923,0,0,0,0,0.004078382,0,0,0.326094544,0,0,0.145087163,0,0.035536199,0.023491478,0,0,0,0,0,0.015662109,0,0.052855825,0.000607457,0,1.694826683,0.001063049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038526023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copan,0,0.516072962,0.070276766,0.062943241,0,1.277789563,0,0,0.04228466,0,0.012724551,0,0.244487105,0,0.069365113,0.094383545,0,0.039152463,0,0.000435027,0.033410102,0,0,0,0,0,0,0,0,0,0.006525411,0,0,0,0,0,0,0,0.020228773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowder,0.027375427,0.12188043,0.005460541,0.468827343,0.034368923,0.352524326,0,0.01555449,0.274911983,0.400005007,0.000970981,0.01722832,0.065096568,0,0.079394418,0.084705908,0,0.06906435,0.043207266,0.059279201,0.063479193,0,0.00110932,0.316836813,0,0.000978812,0.008686626,1.194967156,0,0.082373934,0.003652142,0,0,0.005115922,0,0,0,0,0,0,0.004555923,0.003693192,0,0,0,0,0,0,0,0,0.034454167,0.005345616,0.005262091,0,0.07745069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103768544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan,0,0.078844361,0.008922063,0,0.003758637,0.398973384,0,0,0,0.026639336,0.041298018,0.009571289,0.058454314,0,0,0.040013306,0,0,0.010023031,0,0,0,0,0,0,0,0,0,0,0.002695647,0.00015661,0,0,0,0,0,0,0,0.000269717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005011515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellsworth,0,0.205191532,0.015303177,0,0.001837556,0.658149277,0.040092122,0,0,0,0,0.007018945,0.062243019,0,0,0.036829523,0.006342699,0,0.002813072,0,0.061641637,0,0,0,0,0,1.169053647,0.058703906,0,0,0.000334101,0,0,0,0,0.441915413,0,0,0,0,0,0,0,0,0,0.384216168,0,0.00253708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmer Thomas,0,0.548754393,0.135062946,0.288658873,0.041762627,1.637979986,0,0,3.468462842,1.182460559,0.335190013,0,0.682893993,0.145447765,0.214033463,0.974576569,0,0.109626896,0.028079657,0.055465989,1.291443984,0,0,0.035237217,0.010440657,0,0.044046521,0,0.923806796,0.070474433,0,0,0.093887606,0.040948225,0.017618608,0,0,0,0,0,0.120067553,0.267786532,0,0,0.036705434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247759231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmore City,0,0.302974808,0.041297903,0,0.020254874,1.068987032,0.059511744,0,0.180766921,0,0,0.009571289,0.011517377,0,0.00317135,0.108574311,0,0,0.008545025,0.000704744,0.007517273,0,0,0,0,0,0,0.014356934,0,0,0.000965761,0,0,0,0,0,0,0,0,0,0,0.054140515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eucha,0.039807377,0.248798896,0.007930015,0.013213956,0.014248426,0.906585744,0,0,0.064670656,0.536392927,0,0,0.011192998,0.020347416,0.435469772,0.211728516,0,0.002210963,0.008542356,0,0,0,0,0.0384406,0.016889298,0,0,0,0.022779615,0,0.000552741,0,0,0,0.0019653,0.019653001,0,0,0.026101642,0,0,0,0,0,0,0,0,0.007593205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Cobb,0.001577285,0.08783583,0.008845161,0.049644265,0,0.188973384,0.718770092,0.008949134,0,0.061101247,0.000536948,0,0.115567257,0,0.004832533,0.026571721,0,0.003775416,0,0,0.068825476,0,0,0.005637955,0,0.003818297,0,0.002734654,0,0.001610844,0,0,0,0.005727446,0.001431861,0.011932179,0,0,0,0,0,0.02195521,0,0,0,0,0,0.002416266,0,0,0,0,0,0.002863723,0.005503718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Gibson,0,0.219297294,0.017253185,0.065711564,0.00668202,0.495229714,0,0,0.091668966,0,0,0,0.04956026,0.017818721,0.079457574,0.835527008,0,0.013050821,0.036646705,0,0,0,0.001461692,0.030069091,0.01336404,0.008700547,0,0,0.055126668,0.001566099,0,0,0,0,0,0,0.18871242,0,0.031557261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027563334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Supply,0.050115152,1.280430542,0.017737456,0.223059411,0.007424467,1.634908964,0,0,0,0.055739186,0.073114249,0,0,0,0,0.423618164,0,0,0.055219473,0.002784175,0,0,0,0.027841751,0,0,0,0.095712891,0.015660985,0.013920876,0,0.016705051,0.365379483,0,0,0,0,0.038108397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick,0,0.659211466,0.010440657,0,0,2.278836468,0,0,0,0,0.003262705,0,0.176648144,0,0.059369151,0,0,0.574236121,0,0,0,0,0,0,0,0,0,0,0.037122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuqua,0,0.266334773,0.039647209,0.077208657,0.020881314,1.073193475,0,0.009083371,0.081567631,0.268393439,0.172270836,0,0.030100414,0.004126597,0.091078446,0.204098877,0,0,0.008074108,0,0,0,0,0,0,0,0.41762627,0.311565399,0.060230407,0.029778319,0,0,0,0.001957623,0,0,0,0,0.009788116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037847381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Salt Plains,0,0.523587749,0.065659671,0.074354122,0.4072255,1.614727827,0.117833252,0,0,0.152135284,0.065384613,0.119965853,0.340210291,0,0.110657842,0.230679461,0.36190376,0.01622657,0.39015076,0,0.041566865,0,0,0,0,0.023864358,0,0.107654213,0,0.004474567,0.001677963,0,0,0.033815796,0,0.356288255,0,0,0,2.049777914,0,0.043696945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168005082,0,0,0,0,0,0.648173016,0,0,0,0.557829374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031545699,0,0,0,0,0,0.44275203,0,0,0,0
Greenleaf,0.389949133,0.352950974,0.010506696,0.007752188,0.005498746,0.269142562,0.370762837,0,0.104838289,0.18495964,0.09233645,0.005192757,0.019010731,0,0.014710618,0.019329321,0,0.00730585,0.000696044,0.002208634,0.085644673,0,0,0,0,0.008352525,0,0,0.001392088,0,0.001076191,0,0,0,0,0.364038586,0,0,0,0,0,0.235262799,0,0,0,0,0,0,0,0,0,0,0,0,0.036333486,0.006655213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019489226,0.020881314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hauani,0.040726994,0.125044266,0.009780877,0.003380601,0.006535851,0.209573345,0,0,0.030473667,0.109294883,0.007263565,0,0.007612979,0,0.012856146,0.005450317,0,0,0.002436153,0,0,0,0,0,0,0,0,0.003589233,0,0.003132197,0,0,0,0.000293643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hefner,0,0.121613482,0.042031174,0.346546279,0,0.686757333,0,0,0.212405077,0.022779615,0.108579745,0,0.023325376,0.026182668,0.36736102,0.13790151,0,0.169138639,0.008542356,0.001138981,0.028177909,0,0,0,0.035877893,0.010440657,0,0.019940186,0.044113199,0.022500565,0,0,0.045728853,0,0,0,0,0,0,0,0,0.006833885,0.015660985,0,0.063782921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138981,0,0.092595337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henryetta,0.335771521,0.517334541,0,0.007047443,0,2.492504508,0,0,0,0,0,0.031904297,0,0,0,0.079760742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heyburn,0,1.412446846,0.027594381,0,0,1.87065573,0,0,0,0.028189773,0.084602991,0,0.135667634,0.194892259,0.00556835,0.072449341,0,0,0,0,0,0,0,0,0,0,0,0.028497849,0.167050508,0,0.000522033,0,0,0,0,0.168442595,0,0,0,0,0,0.1287681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hominy,0.017019576,0.195149929,0.045893714,0.01364341,0.00642502,0.775074765,0,0,0.004698296,0.102642097,0.083352657,0,0.055058151,0.127888106,0.055881695,0.072532425,0,0,0.04228466,0,0,0,0,0,0,0.002039191,0,0,0.070273651,0,0,0,0,0,0,0,0,0,0.001500845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
